user_id,avg_dwell_time,avg_flight_time,typing_speed,error_rate,common_digraph_time
4,0.3328848418623698,0.2417122404922304,279.77333981315905,0.04647784827269087,0.14476432210188506
8,0.3325741037799879,0.1054598370760247,350.72631671907664,0.03913041895414858,0.11964035395392508
6,0.39601285836682476,0.10167340796102227,395.68907547612946,0.04931672562849993,0.1517905472172944
3,0.45861369748463654,0.06260945676883618,113.99785443855295,0.039952308668241024,0.15623251171934216
6,0.4153773520666011,0.20432308389622744,149.2835431079254,0.03361075264807958,0.10972247420677982
2,0.3681985058456886,0.05315665341782218,347.8370159577844,0.039176859118789494,0.09610234499498232
3,0.41079227171775046,0.20889963498373842,295.2041557048816,0.03522774867860652,0.1765155074429744
4,0.3695687712675776,0.2857200936773972,336.52820302883833,0.02161972408199398,0.13560201155910784
5,0.3504866612016485,0.23900257799883473,266.96986842708577,0.020050798685686058,0.19024614525580213
5,0.4061458374558079,0.14881180444772607,134.60076441684134,0.027178554264075852,0.17927669715192843
8,0.11711159925425481,0.1902305389069408,310.30797530208395,0.02698503386354338,0.12208060305132432
7,0.3406959310538171,0.16922729708534262,171.76120778668206,0.015622323574172202,0.12786097956005732
10,0.3420729746489344,0.07100133874199886,368.11810462114056,0.020311255392875448,0.09600447738405596
2,0.222934235997487,0.17486890377556225,136.37078381625923,0.04711460608933066,0.18163269264609072
4,0.4078976041427934,0.08124408413827865,236.83884922052633,0.04589595463603722,0.1686523417715549
6,0.21621341157933896,0.13721869945029508,310.53384229056303,0.0340712720678562,0.16189985345218844
2,0.26740588701705104,0.08686149526501223,138.7734346075274,0.020972491880029656,0.11569963171318108
3,0.3976721784011483,0.2571766352049486,327.66100911513513,0.04472711548878841,0.1855323391866368
8,0.2618622631298867,0.2727572551291474,280.3739390112353,0.011706592441912403,0.13166998592867604
9,0.39600483338413983,0.22623453852008374,313.1065356036954,0.011398436185028378,0.12249026793620153
3,0.4656724977744858,0.09978415420469076,240.48983150935518,0.03575393854542484,0.10736601367870094
9,0.4184071555967088,0.29525502545495597,105.03401239352542,0.03399857961815042,0.09664386690586486
8,0.21399453827939707,0.08046814833563497,277.8126081050518,0.02799875834876111,0.1862927645071952
1,0.26718500572110565,0.07008774916869574,383.30574181798977,0.026899200336345935,0.19318497641858934
5,0.45911827213945844,0.17415337252924684,282.8699701847031,0.037575071743987214,0.11974082523926385
2,0.3371840511231581,0.07333762311547935,327.51059847693807,0.03175741265018914,0.12142331217202607
5,0.10333032708532848,0.24065054811686826,134.0445238171944,0.04852846111723241,0.19960381628968052
2,0.1654333233844294,0.1778637049153065,102.48964506091454,0.012243238968251219,0.11648893962034104
3,0.4265830413353082,0.05239902379949947,269.28957283812804,0.010756760193688928,0.14855440502213513
5,0.4734712004498002,0.2640381948072765,345.15620063728943,0.049107533687776275,0.10637526480431352
8,0.15625922801212103,0.1535917806173152,199.4850520071411,0.03688647906218858,0.11283929345763155
5,0.3274151768996312,0.25252946243885555,300.65872621689505,0.03840397199755175,0.0980241380224872
9,0.37578053763483865,0.23361189614986705,198.4020474944337,0.04158226485536758,0.12903499765615284
2,0.29584631950450235,0.11351719011413124,305.3757919800107,0.02855511135613402,0.15842167046568303
8,0.2816362423994916,0.2884046535278491,256.096958139623,0.023078403326213724,0.08362015638348655
2,0.2276747237222448,0.15040907789251495,226.38373107334138,0.025736780771049295,0.11174109464243234
3,0.4999721439150183,0.10409799231171209,328.07114522763675,0.0332811581870047,0.08833268929343353
7,0.32282710892919503,0.10031897724660711,286.62887734488663,0.012979078750895186,0.15767913883275386
9,0.34230103798328787,0.1237621134293815,193.53956773123664,0.04407924155682243,0.16921726192851536
10,0.12695932807744412,0.2995127653683502,180.4043093689175,0.010297883307766358,0.19372851006765407
2,0.11952329983708308,0.21707043613852522,373.41674677816906,0.022326772508514517,0.11392389686020798
7,0.18110975990677558,0.1841352853430706,336.9810276595499,0.02884151844522574,0.19134802753044877
10,0.36324481659511076,0.1201923148420465,276.6504233116323,0.024155376202374144,0.16507470195829638
8,0.2885777011102696,0.10319286915447805,100.70826829196196,0.025030707838838748,0.09113091437239412
6,0.31141388450868224,0.12842518707155637,138.24360483399403,0.03464061152588577,0.12325165447571372
6,0.25379286540710155,0.2639199874691246,111.5896538158643,0.04917124338101135,0.09723056250695743
6,0.2775155116437529,0.11507520675256867,327.21621680619,0.03857893557335784,0.1326302681900264
1,0.42066551882997427,0.0555177046838861,307.8588807526389,0.03355461334584568,0.14550501194865023
3,0.34900817470863515,0.20056074439874033,106.99943411803015,0.03619262636916516,0.0867294856862463
7,0.10245654615543703,0.12969761837296212,340.4486370742949,0.039298796531159065,0.1250984186946117
7,0.4626960621613919,0.26540663109913026,160.6051285602002,0.019663259246312827,0.19987785730861599
8,0.32491283539041405,0.198680515139824,391.0700404127677,0.04329051976441332,0.17413163780260849
2,0.15377027714565614,0.2655494553335445,182.48585140755796,0.011732524206950931,0.17611912778049021
6,0.2150607259662165,0.15914867678820172,132.40142875319884,0.02021345634958379,0.17222711243975738
1,0.35571657250394806,0.2834892268599067,360.8312265032353,0.012733219580715226,0.12737630311031556
7,0.30410641467277644,0.25217899772190266,399.16300799221216,0.02770086530106363,0.19286610527328074
4,0.17684638691972424,0.2548174324885791,101.70030490560077,0.021159439341518683,0.1447523632144646
7,0.2716139987827744,0.286791582082038,343.95275690089454,0.013205622026984071,0.16981546329160568
9,0.4804431714816546,0.2404959562017014,193.22031894617956,0.034379906356462035,0.09856201781077843
10,0.22846381344181893,0.08360384364994168,326.8940360655965,0.02044158695422106,0.1860767363872415
4,0.2339899659303383,0.23285015347079263,275.9934578653347,0.030223607474402038,0.11889671259342494
2,0.18667590431646627,0.13566165810244352,105.16508533892419,0.044825317727554936,0.10084592595592472
7,0.46517902360465513,0.23066779725565417,270.0747310868724,0.039348389145673617,0.10863750094282952
4,0.13903179116005004,0.26775360542794635,123.80223294738857,0.030145876686379247,0.10895683073166983
5,0.4233915975771285,0.06387830439230215,111.31806504764714,0.039040367935244305,0.1789647390858381
3,0.4814279365017684,0.23485255342778244,160.15209008404935,0.029641872079601533,0.15166284171546418
7,0.2694281715104335,0.2712436890290296,294.9111401779503,0.01754532193224566,0.16806372078591986
9,0.4400869307873183,0.06205553431134246,139.98146422815176,0.026408679599311168,0.10301406441640536
8,0.34734317824178645,0.24914952549820962,310.56849244086027,0.022712569324329746,0.09723122590462609
7,0.1274113450283843,0.20287037251919376,109.06032928950484,0.01887053407473195,0.18947493248341585
9,0.4827767204245994,0.13160650546988445,355.40171529217935,0.035459054272795325,0.19076973445352052
8,0.4250022524014754,0.08315840008983376,378.67107754642126,0.022630970561494136,0.15504790337746563
1,0.14346284285422206,0.13654738490950596,327.58785026999095,0.024094598090512665,0.1984738142991891
2,0.30816996789971207,0.263470982975895,199.85959472676376,0.034562553579470565,0.1363731393939981
4,0.3763246408301081,0.09875772568609041,274.92726151480895,0.043133860975844915,0.08454854130550496
4,0.41072347150052935,0.19932997458524138,188.45416646859331,0.03652391330568321,0.13403538536948228
1,0.40654096568247944,0.11327703368785823,117.21447653420589,0.04068081191564364,0.19632595313638107
10,0.1208608682367713,0.17777093134351907,188.99137280574445,0.019813434265114872,0.10331293185719749
6,0.39008548887606964,0.2494679764784219,306.5635817929498,0.018742668300850966,0.19463739301359806
8,0.1283171824389902,0.09271009173094995,109.79850887534803,0.010739383795745407,0.08183651973429154
9,0.34072225337465645,0.15476851158061827,171.63424446197973,0.047934088729796896,0.19805962363215118
6,0.16126353578709696,0.18502451063037406,208.38548269605673,0.016656094783630303,0.1317687795832857
7,0.2188293058149542,0.22469249724173385,235.4361630349449,0.02528781001838011,0.0828546753868962
1,0.23242347081076106,0.26018105301668487,167.60397475270506,0.011566518780213225,0.08344888121627711
2,0.42213612197178885,0.2813981015175423,102.55879070330097,0.01058841526642826,0.19506368282199368
7,0.36477781198099,0.1783264073845281,286.7945044339448,0.016570129540408346,0.1987535836641976
10,0.30344440518843374,0.13054418845051408,346.456562754992,0.047759275186115946,0.11014465550705371
4,0.40666531661963334,0.26353311831321236,120.84303890802539,0.04037101815737581,0.09254678809366651
2,0.4480456166022765,0.1371739332772275,150.07070323928497,0.03773870606364178,0.1939911826144196
5,0.34127157100924277,0.12214022420618072,202.02564213978013,0.048108392513077455,0.1245902776694954
9,0.48366815958332354,0.28143411790139394,131.72180372310487,0.028206001173720505,0.16275400984054145
3,0.32173621031776645,0.07093845679258724,125.92252896871278,0.017924978518903935,0.12002604887531332
7,0.35908350065426586,0.16358662365852272,221.58500482906214,0.012409443994699534,0.14098537878922957
5,0.37565653288915923,0.17601732001754544,128.756054222854,0.03003695452993832,0.16868987833348542
4,0.341631949675712,0.11525318195757865,202.5176635553763,0.048770058106308724,0.12739596847011173
6,0.18307308120473786,0.2549957387382214,131.7374161956102,0.01633953996101476,0.15412426003415777
5,0.4696590935777142,0.21742980330131811,354.5287769121298,0.044231341194055446,0.13593543293718996
3,0.21122032036416627,0.25540504093951316,394.9825830166529,0.025698249925238503,0.18548172387320788
10,0.12576403300403133,0.08337128465227843,332.3498569518613,0.04250050392004094,0.14064196957551658
8,0.326595780158753,0.06901493333250817,202.10808046350468,0.021766801940940404,0.11440822737542239
9,0.4032617756628345,0.16478095758532757,184.7556223929782,0.02067471225952216,0.12348036142833227
4,0.32223580739336144,0.2651376242989544,326.70517185556497,0.028883923032858035,0.1882045577975507
5,0.10435616404552027,0.11204961523618039,157.64845522680392,0.019647278289551526,0.09312624317463239
3,0.49581320556171826,0.2818491563290455,356.24016654924327,0.04912769334858875,0.08230469246575374
6,0.11334312194756918,0.24411170845886337,376.77991639007877,0.042443599953865256,0.15701468795122828
5,0.12486435263049574,0.06520468378508613,188.33772854190926,0.03461495438645767,0.09557358402346276
2,0.28126049727498514,0.07955126483418411,171.5167399030608,0.011305692195693596,0.09713638970480319
8,0.13875908403364595,0.05358424615065195,229.9627770209417,0.04174660250368894,0.12610779182982262
9,0.3510688273506304,0.18038504879927286,341.97898123536766,0.046543595664846595,0.19877442634519446
4,0.401583897248586,0.10584737236750984,317.7456440538143,0.027953674045725498,0.15265318327939625
7,0.1762604959078368,0.11021831346071474,303.8665600659723,0.044691849701272046,0.19377312016786463
10,0.3161314368415864,0.132332566108378,134.746446419328,0.03632352712704085,0.12008867502632323
5,0.31519124138497745,0.07426786787231203,393.74760163610864,0.04801774012818742,0.19849796518904594
8,0.24512501159512268,0.283093580885561,161.38791434945261,0.03828894763184307,0.09825573764546092
8,0.2772522762064227,0.29652095927855865,309.1463683192278,0.019981907879339112,0.1205226910168759
7,0.23521598504093683,0.0802769169383115,225.90450566286444,0.046201866783435276,0.17974872059095195
4,0.26041760079085524,0.2486188277877332,382.08025434439327,0.04717383441876376,0.19272924132670616
6,0.3208629510807548,0.11168465954851108,394.5331052662479,0.04819963870010781,0.1654186159621317
2,0.45942891445065004,0.11186282313996175,377.69730155416016,0.02550768471409662,0.14694094074951097
10,0.48505278676821684,0.12482035207441596,314.7592684259278,0.030023537698568963,0.13563687491352333
10,0.43445099861929914,0.16332866962197834,225.60042613325982,0.02216067635379977,0.09766101764519039
10,0.16162018396272418,0.1248229876317475,398.8497459639419,0.044576285418157134,0.17384272329005965
2,0.3800713005285665,0.13143105109871583,383.18518219671466,0.0151759677908942,0.08380289285696041
4,0.11119969250659936,0.27395085367654093,346.04282287674016,0.01857679887213017,0.17717139468677123
8,0.22808465027307784,0.08744556850027822,189.73470663554724,0.017536188813370344,0.13568991494846222
7,0.11431807280768053,0.07731524970150112,323.7066270072648,0.03291786017089928,0.12628592832943916
8,0.38505359596518707,0.25005119238842516,143.19891029979675,0.012184613623801407,0.10273184716426328
7,0.4685488956831424,0.22617888969974287,319.8022293732133,0.04842435036786993,0.09835417001586688
10,0.3464935301929646,0.23888182385912043,230.37892926138642,0.037188701916450906,0.11761818874052091
4,0.3731420340402499,0.18244696673190208,309.52907905555924,0.02134358587341624,0.12324862147837157
6,0.2673066403944332,0.10318273582634198,182.4135667416117,0.012601334349453795,0.17875996253543064
3,0.18853370214050127,0.11909364297831758,137.8475106588473,0.028118287130869217,0.08179031126790812
10,0.2077832890793994,0.22141597754315634,332.7611710962128,0.04910060191881882,0.0855810942417523
7,0.358961036590311,0.2837022192576577,309.1157249347383,0.03548012530919481,0.08292344032212484
8,0.34154589883107667,0.24671338526796738,148.08083668102728,0.019210858487851673,0.08189349121601362
3,0.13273340565994451,0.17534749352892726,392.13471372655806,0.014044515119586137,0.19852058875880396
2,0.18558812992160678,0.14832991122301853,202.26229314057196,0.036965087573932215,0.1817935270499098
4,0.28343847140622447,0.10788975382631728,129.83194563485256,0.04030721715674791,0.16229844972919946
4,0.4200558616731497,0.2513698705763725,206.97775945621726,0.04887144898085411,0.08732344739114488
10,0.34914390949671303,0.131967916827667,277.85497950315084,0.03124854684483127,0.09843371358106406
6,0.154425913242636,0.16436429677968817,185.08996931879483,0.03953626166409024,0.09006181350747897
5,0.2662254735683014,0.08451432042653147,263.170607544904,0.043615267488050065,0.08506653041384774
10,0.41006634308515066,0.2615461126841077,271.4639102162545,0.027520615057865162,0.10980735600712674
4,0.14124566736717703,0.09897027135970012,236.79710623732439,0.01497256699543838,0.1911493550123008
8,0.20625387625376673,0.0632462739761754,286.1387271998329,0.04627785808859754,0.11500542053261528
4,0.23288100640142262,0.1342637469571219,217.1361800799168,0.018563770869392697,0.1993859631335012
8,0.1488573508195005,0.27197695142844863,152.15960528373142,0.020321085203348015,0.09170140948989386
10,0.46416500017390994,0.20836569299821833,127.31361452710718,0.018051586509528282,0.16623998455281097
7,0.3912192327091598,0.1879076142320678,121.5616769734375,0.018670585752356555,0.18825793855743345
9,0.43401560312564846,0.1289966860074162,110.16607550320055,0.02019990405014549,0.09620802320674707
4,0.4837673821634826,0.10709809761205503,174.26587293180643,0.02854602498657606,0.14288153477439586
9,0.16234313524824523,0.11640253579096403,204.03933064523437,0.03501094249417038,0.09378275297440779
10,0.18061533286974238,0.11214749996361943,342.6006290424556,0.030422599872878542,0.11197065315374335
7,0.45201576566810053,0.1215921650008847,198.92135363722568,0.01220381802330881,0.10245810403376737
2,0.1281147654249497,0.10104784588679157,185.05315951233666,0.0404133863839865,0.1703867635497009
5,0.3306282555065857,0.25290978719983315,156.7864302151179,0.039931345090682725,0.16452142593351032
9,0.45412858787734023,0.21133207218422762,338.6396397844315,0.04490351630231778,0.15723017105642634
1,0.3399410348898826,0.28159870527993736,300.9261340219548,0.02349337362383829,0.16949445358013324
1,0.28861692527757477,0.16946013539344978,202.7562396887733,0.047249233033750435,0.09377850950182645
5,0.4863819099838762,0.2667899135245971,249.57228594818466,0.015975469868467068,0.17990801278629365
8,0.45063666757276266,0.11760950266978364,120.25083821185703,0.022543273839584314,0.08777818582744444
5,0.10735765700979161,0.10146633312285765,131.20666587689007,0.03825646130405278,0.10528509367051515
1,0.15370667764459492,0.09092550624572833,239.93394133057657,0.01908308460671634,0.162085938867342
7,0.24576602907138678,0.24948903595199878,238.31559513991277,0.03857510259457956,0.09397149397357003
2,0.2880975101628125,0.08846399195169373,147.38512409016118,0.029858899371839984,0.1541350079330736
1,0.3972583047812476,0.09516994673015867,187.34986027527802,0.018838644577997794,0.1561123210653062
5,0.431658373121549,0.18593037722808442,255.70988686383473,0.0292278833172255,0.11564972705897668
6,0.12983947900043202,0.07394823560618576,250.30706221433053,0.024681413290072955,0.14863995847180123
1,0.18162122855518953,0.07621657569561237,103.13487434750911,0.023355530771759097,0.10276566492991619
4,0.3468311105032451,0.10013434934752645,175.1641747709475,0.025757382990989057,0.10258431375615505
10,0.4716410845192769,0.10873392531252445,167.53001471489904,0.040586868668359796,0.14024837721742164
7,0.2881399595109919,0.2387118052561798,200.85134490060528,0.019995862735283882,0.08805201186111478
1,0.30922857302968076,0.2314544888968612,278.3218279814923,0.02268083031996142,0.08275166635936981
10,0.11447460800058679,0.2774731851693524,157.29409541220642,0.023267057557538627,0.1214555290266536
8,0.2020128956148315,0.20403202077186,108.99061763897714,0.0446061018556127,0.17255444643940643
5,0.3640124331538922,0.07778225362267398,296.11847307452433,0.045025763295800686,0.18893050624100005
4,0.25239189948632124,0.1447133484047713,165.44285427108076,0.03186773958066618,0.13744064375724424
10,0.43445424232984875,0.11542008023120955,160.4053272676405,0.04889481093325634,0.16352562087639672
2,0.3398584936218626,0.24370408874636007,313.9004429259302,0.02514884600009891,0.15555120045565485
7,0.3626179585344961,0.050220447833094414,251.84693640599716,0.03494295744396147,0.11383802794214842
6,0.4869330045124566,0.1513033572974346,343.1549467866827,0.031899587141826856,0.18080501852915934
8,0.20115685433080485,0.21443515682848058,286.9732589577958,0.04162777889632074,0.08787448896599812
6,0.4735656369098644,0.1343931946319526,277.66309986075714,0.033549230247179936,0.13811287750471635
6,0.25731057527423695,0.10842226681062915,194.07719295523333,0.04468721607369657,0.19529160748281216
7,0.153902153472334,0.21752169165172808,174.15747133733112,0.017734822946413695,0.12075747492362801
3,0.26323857222745695,0.17796224684654927,140.9277307195038,0.03477656897295864,0.09235265679048671
2,0.2488339564768174,0.13514870200578927,103.20663397770825,0.03959415305881127,0.1251486445181406
6,0.12607933876128438,0.17377840149428647,324.26024169732557,0.01751410427520501,0.1564639708916964
3,0.26770746104092547,0.09654856238590902,119.75758955109521,0.04282405442960846,0.1931937212148282
10,0.4021037478247743,0.18103314311708402,178.20299122255068,0.04836877127104715,0.14377385331650533
10,0.3792289143644739,0.287415289566292,238.51767578074214,0.04575164935910245,0.08301499377869961
4,0.38235426392068506,0.252211660519228,183.35025821489884,0.04577703803829984,0.17123167812690998
4,0.12705439209541824,0.0800124708504535,278.6797730506506,0.01628939933833273,0.09230613904714946
1,0.2881754783905779,0.2823293378663683,286.06792178260264,0.04702069900150534,0.09035943437103361
9,0.3431015395963733,0.17764585588482784,361.6294234911762,0.011415331357199375,0.10390609267672132
4,0.411720565337533,0.15116702541368898,137.50727023525417,0.0203945489335392,0.15895060551402607
2,0.3503406304936072,0.13630337147450194,270.45369698631885,0.020257159746291678,0.11465352971967827
9,0.4186573001478828,0.07139658649440357,366.9888795132742,0.02146778336799219,0.1112312658335815
1,0.19962801299585517,0.26163388864060777,384.10393921061535,0.04850223528933911,0.08158421022912571
8,0.46867458450296906,0.07557015253954284,127.20487651520517,0.042010091253916,0.08264892640074145
2,0.17812218312865544,0.08219238129144622,363.60347851184696,0.048208783518676995,0.1823697822431239
8,0.43529853339809976,0.2684093244479796,390.6246011103936,0.03679783170230286,0.18093258983297844
9,0.3236033079728402,0.2154603140313976,234.75715559434147,0.036446273438044186,0.138523265517057
4,0.15748339304873085,0.28498491861528996,306.2546273469595,0.02355192463053088,0.13453820403221367
5,0.4014683461464328,0.2193964672887298,276.15279777385643,0.04781591189708274,0.16294245989115835
10,0.45679286533498975,0.26052277466866286,182.99034983274385,0.017446535426389454,0.14070797161558754
2,0.41635888588367187,0.28892717925787964,267.59321886704527,0.03966331221012735,0.09942829231137587
7,0.1395332429833609,0.09377303709767194,148.6124360085331,0.03146857410405661,0.1847944628369491
9,0.31244889318095026,0.2837847953893865,283.08355978172904,0.017883104417459668,0.1608168264367628
5,0.16735810485384367,0.05235579130032385,214.62293746114943,0.03188529787386871,0.179358281671221
1,0.16111644942896236,0.26009118538684406,353.9598319531645,0.04935197816441583,0.16458854818239574
6,0.14753616248666057,0.2558363775594281,123.08196443758828,0.018294417005028665,0.15552643390892834
10,0.21627119399781028,0.24199729684137106,356.1889551236012,0.021434868836036937,0.0928535606284952
8,0.1916345858416599,0.20212629715332064,120.98421577099076,0.03556088544736752,0.09456730333437707
9,0.45892683962710235,0.12077513068265229,285.9733857404862,0.015286547237587666,0.19112042064736876
8,0.18160494452871712,0.25593825006399107,283.70787850079046,0.04965836621153625,0.13896708918381406
3,0.3283302665499136,0.07838958538243039,345.405310213999,0.029698793998186722,0.09761508472492572
2,0.16217164419407726,0.2840115951853648,109.85167806234553,0.020753078015585277,0.1979806189953121
6,0.42908472059530056,0.19410935913837768,387.8311428224398,0.0336014372076295,0.16425756265533312
4,0.4862291698231215,0.05807650392517823,193.67847024346017,0.046499008082689315,0.12316925807468806
2,0.1468651850135584,0.24732980641742575,318.0592897534912,0.015092028496848237,0.1497397858604666
2,0.46860545067512926,0.17042063275506797,294.48677681769465,0.026381121414004435,0.14508094546291134
7,0.3760761146488142,0.18523667000787714,335.83032514944705,0.045491493359924064,0.08072738584210673
6,0.31617903962907895,0.13887373958058452,303.17100157956463,0.03410931822574231,0.15142389255144423
9,0.45632712050058377,0.28278590166359774,350.4323818090421,0.04824502414183403,0.15094786926441542
5,0.47129233971813467,0.13513215779403165,372.0094191274413,0.016229534604595967,0.1511735437847252
2,0.21731312413595286,0.1981677943963956,324.387185454293,0.010335794300459767,0.09880523193995992
10,0.18001907142881166,0.2858751900020036,338.0082234403834,0.019556772786949887,0.08425253719496137
10,0.365330366892901,0.13540404989657684,318.70903446519276,0.019897761575795987,0.1572029487976335
4,0.19145517710176518,0.2598223368547812,345.6645712040556,0.023665816766204748,0.1355109512094086
7,0.17276433418747394,0.0978539198249045,342.44644630805874,0.025066474488994774,0.16562026586155715
10,0.37608096811558955,0.07112675737198641,382.2191842603599,0.03075337419850501,0.15901590549566236
5,0.42814719222284925,0.07346636054407508,348.9203379460458,0.04181323193302291,0.18934782144892645
7,0.329213101710777,0.09002241121207803,316.22180445054437,0.041560306145466734,0.10943623842351363
7,0.3156924062100033,0.20740521413937052,215.4866486530069,0.025115106284211534,0.09101668042356055
6,0.3074532154614696,0.09315273842134968,329.6922122410291,0.03759987506709771,0.15390153621895403
9,0.3885134740920394,0.17605571734596243,391.8115076677042,0.021100271254750384,0.08276478387354419
9,0.436498497862963,0.10215688660404611,384.2218384476287,0.029056622370161024,0.16262552880168413
3,0.46678033362914906,0.2337279542327586,171.0047782241556,0.048655384208928766,0.08150357243481102
2,0.35870304134736763,0.09013642213388458,133.80026141480778,0.028924625836835062,0.16376334169126236
2,0.3330327412666806,0.29459019332918474,152.1448001537403,0.030002401234763824,0.10537107477305446
3,0.1787380240991424,0.10474066485778764,380.9563513489822,0.04328216138590439,0.1419142646291053
2,0.37857833358983217,0.1881518570517252,399.54924328302866,0.022500075862244624,0.08875779515335487
4,0.2974715363005067,0.11523492779193871,183.476605463687,0.043621631722044266,0.12457298600491296
9,0.1191060087423955,0.13923176403848853,227.83700746872182,0.011714583832378613,0.19127417320400003
2,0.15187570948825263,0.22164413353236156,218.17084931286152,0.04604227619840756,0.16084253679848343
5,0.1534298993235762,0.19039612609496187,107.73626435073015,0.015222627300533788,0.1357827018715955
6,0.34950192231990257,0.1992550896997211,242.75884889666816,0.04582993862884432,0.09807387227890749
8,0.23073313208146212,0.07368876110779495,317.7284098609531,0.016230275382085133,0.12592102280091882
8,0.37623692235665507,0.19113943370104852,262.124464797133,0.02620682286303496,0.175068049399775
9,0.15518558645753436,0.20614598838601816,189.36349644199788,0.04008131812182462,0.17324113500224497
1,0.2909299413235532,0.12481463352507731,128.49478553643922,0.02933919915003616,0.10759077865503648
5,0.28588665142256847,0.1767812318663879,248.54578003217168,0.03862300454929622,0.14038518948790124
4,0.21485991091737497,0.21772530610375973,117.05789240745077,0.04812940294737143,0.15238054261859096
3,0.13689842036591063,0.2795242851220072,399.2632306707335,0.022468146319556813,0.1470502190507374
2,0.12111982896633054,0.15329025636158217,247.81263408251974,0.01283779075320846,0.08503191515542095
